YEAR,COUNTY,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER
2017,WASHINGTON,0,320.17,0
2017,HILLSBOROUGH,1300,1600,0
2017,MIDDLESEX,0,0,0
2017,JUAB,0.439,294.75,0
2017,SNOHOMISH,0,0,0
2017,BERKS,211,4671,0
2017,SCOTT,0,0,0
2017,HAMILTON,5,5,54
2017,ST CHARLES,0,2,0
2017,BLADEN,377.3,2985.8,2919
2017,HILLSBOROUGH,0,0,0
2017,ROSEAU,5,0,0
2017,TIPPECANOE,0.3,3.3,4
2017,PONTOTOC,250,250,0
2017,LAWRENCE,126,120,0
2017,DAVIDSON,97,102,0
2017,DOUGLAS,0,0,0
2017,BRADFORD,5,26.8,2
2017,OKLAHOMA,0,0,0
2017,ERIE,99,1175,0
2017,JASPER,0,31986,0
2017,HILLSBOROUGH,62,325,0
2017,POLK,890,5044,0
2017,HAMBLEN,12.16,0,0
2017,WARRICK,0,899316,0
2017,JEFFERSON,15,5,0
2017,LIMESTONE,0,119,0
2017,JEFFERSON,180,0,0
2017,HOWELL,0,0,0
2017,UINTA,0,4.4,0
2017,IBERVILLE PARISH,0,0.0005804,0.0152275
2017,HAMILTON,145,629,0
2017,CERRO GORDO,3,15,0
2017,LEAKE,250,0,0
2017,SOMERSET,134,222,0
2017,FAULKNER,0,0,0
2017,JACKSON,0,0,0
2017,ATASCOSA,0,8827,0
2017,PENUELAS,Pounds,2.4,185.8
2017,HARRIS,680,170,0
2017,COOK,0,30,0
2017,ST CHARLES PARISH,891,21865,1452
2017,KENT,5,5,5
2017,DUVAL,21971,28611,0
2017,MCKENZIE,717.96,147.37,0
2017,HAYS,0.35,23150.42,0
2017,DUVAL,91,78,0
2017,CHOCTAW,237949,246237,18940
2017,ST CHARLES,0.02,0.31,0
2017,NEW HAVEN,0,0,0
2017,ORANGE,75110,52019,0
2017,DICKINSON,3,0,0
2017,MARION,0,0,0
2017,ERIE,106,182,0
2017,MAHONING,250,0,0
2017,MONTGOMERY,0,0,0
2017,MERCER,5,0,5
2017,CALHOUN,142,798,0
2017,SPOKANE,5,5,0
2017,MONTGOMERY,0,0,0
2017,ST CHARLES,14000,16000,0
2017,LAFAYETTE PARISH,0,0,0
2017,MACOMB,0,5,0
2017,ARAPAHOE,0,0,0
2017,LINN,0,38.54,0
2017,HARRIS,530,170,0
2017,ST CHARLES PARISH,0,0,0
2017,CADDO PARISH,6900,300,1
2017,HARRISON TOWNSHIP,Pounds,0,0
2017,WYANDOTTE,0,0,0
2017,LOGAN,38,3300,0
2017,POTTER,4,215,0
2017,JOHNSON,0,0,0
2017,ROCK,1252,0,0
2017,JACKSON,0,0,0
2017,WILLIAMS,R,Pounds,0
2017,WASHINGTON,0,0,0
2017,GREENVILLE,2080,34025,0
2017,FRANKLIN,13.4,0,0
2017,NASSAU,0,0,0
2017,FRANKLIN,0,0,0
2017,DEKALB,12.7,0,0
2017,MUSCATINE,540,6170,0
2017,OAKLAND,1775,0,0
2017,TIPPECANOE,0,0.13,0
2017,CULLMAN,0.27,0.26,0
2017,MIDDLESEX,0,0,0
2017,IBERVILLE PARISH,0,809,0
2017,CONTRA COSTA,620,56,0
2017,DALLAS,1739,27.9,0
2017,HARRIS,0,0,0
2017,SAN DIEGO,57.6,0,0
2017,WYANDOTTE,0,603,0
2017,LINCOLN,0,39,0
2017,JEFFERSON,0,0,0
2017,PRINCE GEORGE'S,1,1,0
2017,TUSCALOOSA,16,0,0
2017,WAUKESHA,132.08,2.78,2.36
2017,PULASKI,0,0,0
2017,JEFFERSON,0,55,0
2017,TOOELE,0.57,0,0
2017,PEORIA,3568,5336,0
2017,ST CLAIR,1,100,75
2017,BROWARD,0,0,0
2017,WHITE PINE,0,0,0
2017,SHOSHONE,0.019,0,0.13
2017,TARRANT,24.4,578.6,0
2017,PETERSBURG (CITY),5,5,0
2017,ST JOSEPH,0,0,0
2017,FAIRFIELD,22,63,0
2017,EAST BATON ROUGE PARISH,Pounds,370,696
2017,PIERCE,202.24,114.38,0
2017,PRINCE GEORGE'S,0,4.2,0
2017,COLUMBIANA,0.01,0.02,0
2017,MONROE,0,0,0
2017,DAVIDSON,707.99,0,0
2017,ADAIR,0,0,0
2017,ALBANY,0,0,0
2017,WEBSTER,0,956,0
2017,FRANKLIN,17480,0,122
2017,MUSKINGUM,0,0,0
2017,HARRIS,162,954,0
2017,DANE,13,0,0
2017,WASHOE,0,0,0
2017,ST THOMAS,12.61,130.58,0
2017,HUMPHREYS,4,3,83
2017,WAKE,0,7,0
2017,ALLEGHENY,R,Pounds,0
2017,CLARK,0,19,150
2017,WILL,0,0,0
2017,CALCASIEU PARISH,0,0,0
2017,RIVERSIDE,0.9,5.3,0
2017,OUTAGAMIE,0,0,0
2017,ALLEGHENY,0,424,1
2017,GALVESTON,0,2,0
2017,MITCHELL,26,7300,0
2017,UNION,0,0,0
2017,MCKINLEY,0.02,12.3,0
2017,CALHOUN,15.7,3.76,15.25
2017,RICHMOND,5,0,0
2017,KING WILLIAM,5.38,3310,1.3
2017,ANOKA,0,0,0
2017,COOK,0,0,0
2017,LOS ANGELES,2000,8000,0
2017,JACKSON,2437,3960,0
2017,ROGERS,0,0,0
2017,WASHINGTON,19.17,131.14,0
2017,JEFFERSON,0,16,0
2017,CONTRA COSTA,2,3,20
2017,BERKS,0,0,0
2017,NEW CASTLE,Pounds,0,0
2017,WORCESTER,0,0,0
2017,HARRIS,250,98,0
2017,LARAMIE,0,0,0
2017,BUTLER,31,24,0
2017,TUSCALOOSA,0,72,0
2017,GUILFORD,127,2047,0
2017,CHAMBERS,6640,570,0
2017,IBERVILLE PARISH,R,Pounds,0
2017,HANCOCK,250,0,0
2017,JEFFERSON,4700,3900,30
2017,BUTLER,0,0,0
2017,PORT ARTHUR,Pounds,0,0
2017,YORK,0,3,3
2017,BARRY,0,0,0
2017,HARRIS,0,0,0
2017,WINN PARISH,250,743.04,0
2017,PINELLAS,0,0,0
2017,SUSSEX,0,0,0
2017,BUNCOMBE,12,0,0
2017,STORY,0,1640,0
2017,WYANDOTTE,0,0,0
2017,GREENE,0,2,0
2017,JEFFERSON,R,Pounds,0
2017,SHELBY,0,53000,0
2017,DUVAL,R,Pounds,7500
2017,CLAY,0,0,10345
2017,KENT,0,0,0
2017,HANOVER,0,0,0
2017,DAKOTA,0,16170,0
2017,JEFFERSON,46,190,0
2017,HARRIS,0,0,0
2017,CLARK,50,0,0
2017,LUBBOCK,0,0,0
2017,LANE,43,1560,1990
2017,JEFFERSON,Pounds,0,0
2017,BUTLER,37,1017,0
2017,JACKSON,10.97,370.43,0
2017,CUMBERLAND,0,449,0
2017,PERSHING,1062,5.2,0
2017,GUAYANILLA,0,6.5,0
2017,KINGS,0,0,0
2017,JEFFERSON,56000,36000,0
2017,OKLAHOMA,0,0,0
2017,DAWSON,0,0,0
2017,MARION,274,44,5
2017,JEFFERSON,0,0.6,0
2017,LOS ANGELES,0,1.19,0
2017,JAY,0,0,0
2017,MULTNOMAH,14806.171,0,914.605
2017,HAMILTON,0.003,20.18,0
2017,MOORE,0,0,0
2017,MCKINLEY,1300,0,0
2017,FULTON,0.01862,0.00137,0
2017,COOK,0,0,0
2017,WASHINGTON,680,453,0
2017,JEROME,0,0,0
2017,MONTGOMERY,0,170.98,0
2017,LEA,49,0.3,0
2017,BOONE,0,0,0
2017,HOUGHTON,250,750,0
2017,THOMAS,0,0.000296,0
2017,ST CHARLES,R,Pounds,0.001
2017,IBERVILLE PARISH,28,6817,20026
2017,LICKING,5,5,0
2017,FLOYD,0,0,0
2017,SEDGWICK,0,0,0
2017,MORGAN,0,0,0
2017,WORCESTER,163,0,0
2017,ALPENA,1,15749.1,0
2017,BOONE,0,0,0
2017,UNION,0,0,0
2017,DEKALB,6,4,0
2017,DUBUQUE,185,154,0
2017,COOK,0,0.11,0
2017,ROCK,229,9830,0
2017,MONTGOMERY,17,13,69
2017,WESTMORELAND,0,0,0
2017,WILL,250,0,0
2017,VERMILION,5,0,5
2017,WESTMORELAND,61,40,0
2017,SANDOVAL,5,600,0
2017,HARALSON,0.19,19,0
2017,WASHINGTON,0,2.45216,0
2017,WARREN,3223,0,0
2017,WARREN,Pounds,0,0
2017,ALLEGHENY,851,210,0
2017,MIDDLESEX,42,1358.8,0
2017,MOBILE,0,0.035,0
2017,PIMA,45,0,0
2017,WAYNE,2900,2048.5,0
2017,LOS ANGELES,452,484,0
2017,ALLEGHENY,340,1500,30
2017,LANCASTER,10,970,35
2017,BRISTOL,3.2,0.3,2.7
2017,EAST BATON ROUGE PARISH,R,Pounds,30.33
2017,LAKE,0,0,0
2017,SAN PATRICIO,273.2,79.2,29
2017,CATAWBA,0,0.4,0
2017,KENTON,R,Pounds,0
2017,HARTFORD,0,250,0
2017,OTTER TAIL,0,0,0
2017,HUTCHINSON,R,Pounds,23
2017,DOUGLAS,0,0,0
2017,DAKOTA,2.67,0,0
2017,NYE,2.3,9,0
2017,GLYNN,19372,15918,3731
2017,GLYNN,3,21875,0
2017,DESHA,0,70,0
2017,POSEY,1718,2728,14
2017,WARREN,13,0,5
2017,SAN PATRICIO,0,0.0013196,0.0103673
2017,KANKAKEE,0,0,0
2017,BALTIMORE,0,0,0
2017,EAST BATON ROUGE PARISH,477.8,157,0
2017,BROOKE,1602,5.5,0
2017,KERN,0,740,0
2017,MIDDLESEX,214,1507,3
2017,SCHUYLKILL,0,0.1,0
2017,SHIAWASSEE,0,0,0
2017,CHEROKEE,0,0,0
2017, RANGE",NO,R,Pounds
2017,SCOTT,21.23,7.27,0
2017,JEFFERSON,0.46,3.07,771
2017,IREDELL,250,250,0
2017,WHITE,1,1,1
2017,DOUGLAS,0.003,0.552,0
2017,WASHINGTON,Pounds,0,0
2017,PROVIDENCE,2.5,0,0
2017,HENNEPIN,0,0,0
2017,HARRISON,0,0,0
2017,DUVAL,0,0,0
2017,SALEM,1452,12922,16
2017,MUSCOGEE,412,78,3.06
2017,BELL,0,0,0
2017,WHITLEY,0,0,0
2017,COLUMBIANA,0.36,0.47,0
2017,BERGEN,0,0,0
2017,ESSEX,1.4,0,0
2017,CALHOUN,0,1440,0
2017,NEW HANOVER,19.47,5147,203
2017,BROOKE,11,3,25
2017,PLAQUEMINES PARISH,353,500,52
2017,WASHINGTON,0,3.08,0
2017,DEKALB,0,0,0
2017,JOHNSON,0,81,0
2017,MARICOPA,Pounds,0,0.1
2017,KALAMAZOO,0,4,0
2017,YORK,234,2092,0
2017,SPOKANE,0.068,517,0
2017,DANE,4,0,0
2017,ORANGE,Pounds,13,236
2017,IBERVILLE PARISH,0,0,0
2017,BUTLER,245,97,0
2017,SHELBY,0.5,99.85,0
2017,MONTGOMERY,19.9,0,0
2017,KITSAP,0,0,0
2017,CALCASIEU PARISH,30392,22875,1
2017,WAYNE,0,0,0
2017,BOURBON,0,0,0
2017,ELKHART,15102.395,135921.559,0
2017,JEFFERSON,R,Pounds,0
2017,PIERCE,1,17,7
2017,PONTOTOC,2.26,0.6,0
2017,GREENE,290,14199,0
2017,MCCURTAIN,0,1618,57330
2017,LAWRENCE,0,15.4,0
2017,ASCENSION PARISH,0,9,25655
2017,GRAYSON,0.41,6.1,0
2017,NEW CASTLE,2152,43797,0.6049
2017,BERGEN,1,19,0
2017,NEW HAVEN,250,0,5
2017,UNION,6200,1600,1500
2017,CARIBOU,0,2.8,0
2017,BUTLER,1113,664,0
2017,DUPAGE,1489,29,0
2017,ROCK,0,0,0
2017,GARVIN,R,Pounds,2822
2017,PORT ARTHUR,Pounds,13,0
2017,ALLEN,0,33,0
2017,LAKE,644,1289,0
2017,FILLMORE,0,0,0
2017,ITAWAMBA,0,0,0
2017,GASTON,0,0,0
2017,HANCOCK,2963,120,0
2017,JOHNSON,0,0,0
2017,NIAGARA,5,8,0
2017,DAVIDSON,263,259,0
2017,CHARLESTON,0,0,0
2017,WESTMORELAND,0,0,0
2017,GENESEE,0,0,0
2017,SAN DIEGO,0,0,0
2017,ECTOR,5,0,5
2017,BERGEN,0,0,0
2017,MARSHALL,0,0,0
2017,WAYNE,0,3500,0
2017,JEFFERSON,0,0,0
2017,HANCOCK,250,3319,0
2017,OBION,7,4700,0
2017,SHERMAN,5,868,0
2017,MADISON,0,0,0
2017,HARRIS,24,15,0
2017,ORANGE,96716,28854,0
2017,DURHAM,0,0.05,0
2017,HAMILTON,507,4201,0
2017,DAVIDSON,453.8,0,0
2017,MORGAN,0,0,0
2017,CHAUTAUQUA,5,5,0
2017,RIVERSIDE,0.49,0,0
2017,SAN BERNARDINO,0,2577,0
2017,MIAMI-DADE,141.7,425.2,0
2017,MILLER,10,0,4
2017,GALVESTON,53,24,0
2017,KING,84599,0,0
2017,WHARTON,61,0,0
2017,HARRIS,0,45,0
2017,SHELBY,6,0,0
2017,WEBER,42.2,1.86,0
2017,WARREN,Pounds,119,584
2017,CALCASIEU PARISH,NO,R,Pounds
2017,OCEAN,0,0,0
2017,HARRIS,0,0,0
2017,BUTLER,27,21,0
2017,DEFIANCE,3,1700,1
2017,BERGEN,0,0,0
2017,HAMILTON,0,0,0
2017,CALUMET,0,0,0
2017,CARIBOU,0,4502,0
2017,OKLAHOMA,250,250,0
2017,GARVIN,R,Pounds,0
2017,ST MARY PARISH,1076,0,0
2017,HALL,0,0,0
2017,BEAVER,0,2.7,0
2017,BUTLER,0,0,0
2017,NORTHUMBERLAND,0,7.44,0
2017,MACOMB,0,11,0
2017,GRIMES,0,3,0
2017,DELAWARE,0,0.202,0
2017,HAMILTON,27,0,0
2017,CHEROKEE,250,3918,0
2017,TYLER,1608,3183,0
2017,SCHENECTADY,0,0,0
2017,KENT,5,5,0
2017,WASHINGTON,0.01,0.008,0
2017,JACKSON,0,0.38,0
2017,CUYAHOGA,0,0,0
2017,HILLSBOROUGH,0,0,5
2017,HARRIS,0,0,0
2017,DELAWARE,4.8,0,0
2017,MONTGOMERY,0,0,0
2017,VENTURA,0,0,0
2017,ST JAMES PARISH,11542,10136,0
2017,ADAIR,0.017,0,0
2017,JACKSON,0,0,0
2017,COLORADO,0,0,0
2017,MULTNOMAH,115.16,0,0
2017,IBERVILLE PARISH,R,Pounds,298
2017,MARSHALL,0,0,0
2017,CHARLEVOIX,0,30.63,0.008
2017,ELK,5,0,0
2017,GEARY,0,0,0
2017,SUTTON,0,0,0
2017,LOS ANGELES,364,4196,0
2017,BUCHANAN,37.46,5052.3,0
2017,ERIE,2.91,143.56,0
2017,ORANGE,0,1723,0
2017,NEW MADRID,0,0,152596
2017,JOHNSON,38,0,0
2017,NUECES,6460,10497,0
2017,FILLMORE,0,0,0
2017,MONTGOMERY,0.002488,0,0
2017,TRAVIS,0.467,0.431,0
2017,CARTERET,0.04,0.01,0
2017,ORANGE,0,5,0.03
2017,HURON,0,0,0
2017,ALAMOSA,0,76,0
2017,DAVIESS,0,0,0
2017,COCHISE,0,3.4,0
2017,HARRIS,A,Pounds,0
2017,BARTHOLOMEW,0,0,0
2017,LASALLE,0,13,1
2017,DEKALB,0,0,0
2017,LIVE OAK,0,50525,0
2017,COLUMBIANA,0.01,0.04,0
2017,SMITH,0.7,15.6,0
2017,CADDO PARISH,6,392,0
2017,JEFFERSON,5,261,1
2017,MERCER,1.6,53.4,0
2017,TIPPECANOE,0,0,4
2017,VANCE,0,0,0
2017,ORANGE,0,0,0
2017,IROQUOIS,430979,177524,0
2017,SMITH,0,0,0
2017,MONTGOMERY,0,0,0
2017,MONROE,0,247,0
2017,MOBILE,0,5.7,456.6
2017,MCCRACKEN,1261,250,0
2017,ROANOKE,0,0.592,0
2017,CLARK,0,0,0
2017,SHELBY,0,0.0067,0
2017,MONROE,0,0,0
2017,WINNEBAGO,5,0,0
2017,WAYNE,0,0,0
2017,MONTGOMERY,2.17,0,0
2017,DAVIDSON,0.31,23.08,0
2017,BARRY,20.61,223.69,8.88
2017,HAMPDEN,5,5,0
2017,LUBBOCK,5,0,0
2017,ALEXANDER,5,22500,0
2017,CUYAHOGA,1150,1119,0
2017,JEFFERSON,0.82,2.53,0
2017,FREDERICK,0,0,0
2017,MONROE,0,0,0
2017,MIDDLESEX,0,0,0
2017,FULTON,0,0,0
2017,CLARK,5,1119,0
2017,JEFFERSON,58,5600,0
2017,IONIA,0,0,0
2017,LIVINGSTON,0,0,0
2017,JEFFERSON,26,490,0
2017,NEW CASTLE,540,4,0
2017,FREEBORN,270,2307,0
2017,CLARK,0,0,0
2017,CRAWFORD,0,160,0
2017,MARION,0,0,0
2017,GALVESTON,0,0,0
2017,DENVER,0,0,0
2017,ERIE,15.25,21.5,0
2017,MUSCATINE,596,0,0
2017,WORCESTER,320,15057,0
2017,POSEY,165,916,2
2017,POSEY,5,101,0
2017,POSEY,0,1.03,1.72
2017,CHOCTAW,0,116,0
2017,LEE,3.5,14.1,0
2017,HUMPHREYS,887,9,0
2017,CHIPPEWA,0,863,0
2017,LACKAWANNA,0,0,0
2017,MOBILE,0,0,0
2017,LOGAN,5,29711,0
2017,SHELBY,0,0,0
2017,PUEBLO,11.41,10.98,0
2017,PORT ARTHUR,Pounds,15,0
2017,WAUKESHA,0.02,0,0
2017,DOUGLAS,0,0.00009,0
2017,LOS ANGELES,0,0,0
2017,KENT,0,2,0
2017,LAUDERDALE,0.0622,0.0001076,0.424
2017,SONOMA,0,0,0
2017,ISABELLA,7,27,0
2017,CRAWFORD,97,216,15
2017,PLAQUEMINES PARISH,0,0,0
2017,PORT ARTHUR,Pounds,3.6,0
2017,LOWNDES,0,0,0
2017,OTTAWA,0,6,0
2017,CHEROKEE,5,923,0
2017,HARRIS,0,6108,0
2017,GALVESTON,2100,1300,5
2017,NORTHAMPTON,0.4,1546,0
2017,SCIOTO,0,1150.5,0
2017,ALAMEDA,0.03,1.41,0
2017,PORT ARTHUR,Pounds,4,0
2017,HONOLULU,R,Pounds,26.8
2017,SUFFOLK,0,0,0
2017,LAKE,5,8,0
2017,BERKELEY,5.88,129.06,25.92
2017,ST CLAIR,4.54,5408.54,0
2017,CHEROKEE,0,0,0
2017,WASHINGTON,0,0,0
2017,ALLEGHENY,20,110,10
2017,PUTNAM,0,0,0
2017,EDGEFIELD,0.424,0,0
2017,LICKING,1,8,5
2017,ELKHART,1129.613,10166.519,0
2017,RICHLAND,0,1180,0
2017,MCCRACKEN,150,1500,0
2017,SAN JOAQUIN,750,4.3,0
2017,TARRANT,0,0,0
2017,FRANKLIN,R,Pounds,72
2017,CONTRA COSTA,2500,23,3
2017,HENNEPIN,5,750,0
2017,MCHENRY,127,905,0
2017,SAGADAHOC,4877,3877,0
2017,MARICOPA,1.1,2.2,0
2017,HARRIS,5892,4374,1
2017,CONTRA COSTA,0.9,5.1,0.2
2017,LANCASTER,0,144608,0
2017,BLAIR,0,0.0024355,0
2017,WESTON,127.8,0,584.3
2017,WAYNE,31,18,362
2017,WOOD,1.22,0,0
2017,JEFFERSON,0,582,0
2017,WAYNE,0,0,0
2017,WAYNE,1167772,733603,267
2017,BUTLER,0,0,0
2017,WAUKESHA,0,82,0
2017,ORANGE,344.2,84,2.42
2017,SHELBY,40,598,0
2017,ST CHARLES PARISH,0,0,0
2017,TARRANT,0,0,0
2017,HAMILTON,5,3.65,0
2017,LUCAS,R,Pounds,2273
2017,HUTCHINSON,0.1,226,19
2017,ALLEN,2984.72,11549.37,0
2017,LAKE,0.126,0,0
2017,HAMPDEN,10,2,0
2017,NORTHUMBERLAND,0,480,1
2017,DELAWARE,18,0,0
2017,MATAGORDA,2376,3156.829665,0
2017,COLUMBIANA,Pounds,0.16,0.18
2017,DALLAS,250,0,0.0113
2017,RICHLAND,81,201,0
2017,NUECES,799,142,0
2017,HAMILTON,5793,0,74
2017,BLADEN,6933,0,0
2017,ST CHARLES PARISH,0,120.3,64.4
2017,SHOSHONE,2.6,0,0
2017,MIDDLESEX,0,1,0
2017,UNION,0,0,0
2017,PLATTE,0,215,0
2017,ESCAMBIA,1658.3,3553.3,0
2017,LEHIGH,0,4.6,0
2017,LORAIN,1560,150,0
2017,HARRIS,15.43,580,0
2017,BALTIMORE (CITY),0,0,0
2017,HUNT,5,5,0
2017,ALPENA,151.87,143.6,0
2017,EAST BATON ROUGE PARISH,0,0.03,0
2017,ALLEGHENY,3,1,0
2017,HARRIS,0,0,1
2017,RICHLAND,5,5,0
2017,HARRISON,0,0,0
2017,LOGAN,4.54,87.34,4.61
2017,DUNKLIN,0,0,0
2017,PLAQUEMINES PARISH,0,0,0
2017,ESSEX,0,0,0
2017,BEAVER,0,0,0
2017,TATE,12.8,80,0
2017,WYANDOTTE,R,Pounds,0
2017,KENTON,7,10,0
2017,GRANT,0,0,3750
2017,WAUKESHA,0,0,0
2017,BERKELEY,62,29,0
2017,ORANGE,0.0000002,0.0026211,0
2017,PORT ARTHUR,Pounds,73,0
2017,WABASH,0,0,0
2017,LOS ANGELES,0,0,0
2017,CARROLL,0,0,0
2017,HARRIS,29,211,0
2017,WOOD,0,0,0
2017,PIERCE,0,0.3,0.03
2017,ST LOUIS (CITY),184.2,0,0
2017,MONROE,0,0,0
2017,WAYNE,0,0,2.04
2017,MERCER,0,0,0
2017,BUCKS,750,750,0
2017,JEFFERSON,418,681,0
2017,JEFFERSON,0,80,0
2017,SHELBY,2.01,6.1,58.94
2017,GEAUGA,5,5,0
2017,WILL,90,14,0
2017,HENRY,0,0,0
2017,ORANGEBURG,0.01,158,0
2017,SAN DIEGO,0.1,1.9,0
2017,SHELBY,4,17,0
2017,KERN,0.016,0.3158,0
2017,MERCER,0,0,0
2017,WINNEBAGO,0,3,0
2017,MIDDLESEX,0,0,0
2017,SEDGWICK,0,1249,0
2017,JACKSON,R,Pounds,0
2017,SIOUX,0,0,0
2017,DECATUR,0,34.3,0.983
2017,LABETTE,8.23,0,0
2017,BERGEN,5,94,0
2017,LIVE OAK,0,0,0
2017,COLUMBIANA,0,0.0000476,0
2017,ADAMS,0,0,0
2017,LIVINGSTON,0,0,0
2017,SENECA,0,0,1500
2017,CALCASIEU PARISH,19000,4800,2
2017,ERIE,0,2,13
2017,KENT,2,16,0
2017,CHIPPEWA,0,10714,0
2017,HARRIS,0,0,0
2017,MARION,1706,0,0
2017,DEFIANCE,1,860,0
2017,IBERVILLE PARISH,Pounds,0,59
2017,NEWTON,25.6,20.1,0
2017,NEW MADRID,8,0,240
2017,PUTNAM,0,0,0
2017,LEWIS AND CLARK,0,0,0
2017,TARRANT,10,0,0.38
2017,KERN,R,Pounds,190
2017,MECKLENBURG,0,0,0
2017,NEW HAVEN,0,0,0
2017,RIVERSIDE,108.3,14.8,0
2017,NORFOLK,0,0,0
2017,COVINGTON,10,15,0
2017,SUMMIT,Pounds,600,6500
2017,LOWNDES,0,0,60
2017,KENT,0.33,0,0
2017,HARRISON,0,0,0
2017,HARRIS,1365,7423,0
2017,FOND DU LAC,0,0,0
2017,CASS,5,0,0
2017,DEKALB,0,0,0
2017,WALKER,0,25000,0
2017,CARROLL,250,290579,0
2017,HARRIS,Pounds,9120,10600
2017,DAVIESS,18220,0,0
2017,FORSYTH,0,0,0
2017,WAUKESHA,0,44,0
2017,ST LOUIS (CITY),Pounds,0,0
2017,HARFORD,0.02305,0.002,0
2017,GALVESTON,0,0,0
2017,NYE,0.8,3.1,0
2017,VENTURA,5,5989,0
2017,TARRANT,0,0,0
2017,ORANGE,0.61,0,0
2017,LOS ANGELES,0,0,0
2017,COLUMBIANA,0.03,0.07,0
2017,CAGUAS,0,5.66,0
2017,MUSCATINE,0,93,791
2017,BRANCH,0,0,0
2017,GRIMES,0,25,0
2017,MADISON PARISH,0,0,0
2017,BINGHAM,1.009,4.463,0
2017,MERCER,0.7,49.1,0
2017,JEFFERSON,0,423000,0
2017,RACINE,937,459,0
2017,DAVIDSON,0,0,0
2017,WORCESTER,0.24,0.09,0
2017,YORK,0,0,0
2017,WINDHAM,0,0,0
2017,BILLINGS,0,43,0
2017,UNION,1,1.9,0.84
2017,VENANGO,168,435,6
2017,MCLEAN,0,0,0
2017,BOSQUE,0,44.77,0
2017,LEXINGTON,225,900,0
2017,LUBBOCK,2.03,0,0
2017,MONONGALIA,0,0,0.11
2017,DAVIS,29,63,0
2017,JEFFERSON,4510,6193.8,19393
2017,VIGO,0,0,0
2017,SANDOVAL,0,2,0
2017,CRAWFORD,26.33,0,0
2017,PRINCE GEORGE'S,0,0,0
2017,PONTOTOC,0.42,12.6,0
2017,BROWN,0,4,0
2017,BUCKS,12642.4299,1638.9317,0
2017,CASS,0.0023,25,0
2017,MCCURTAIN,1784504,3060799,1551
2017,ST CHARLES PARISH,0,1859,0
2017,KENT,5,5,5
2017,SOMERSET,0,2,0
2017,PORT ARTHUR,Pounds,10,0
2017,SEBASTIAN,0,0.005067,0.19
2017,WAUKESHA,604,0,0
2017,SAN JOAQUIN,0.05,0,0
2017,HALL,215,0,0
2017,IONIA,0,2580,0
2017,ST CLAIR,0,1,0
2017,PORT ARTHUR,Pounds,10,0
2017,HARTFORD,0,0,0
2017,GRENADA,0.228,32.516,0
2017,CALCASIEU PARISH,0,0,0
2017,LOGAN,0,0,0
2017,LOGAN,7200,86000,0
2017,DANE,0,0,0
2017,JEFFERSON,0,0,0
2017,ASCENSION PARISH,0,18,58145
2017,WAUKESHA,0,0,0
2017,DELAWARE,0,0,0
2017,RICHLAND,58,93,1097
2017,DECATUR,1318,22,0
2017,SALT LAKE,286,668,0
2017,JEFFERSON,58,215,0
2017,MARSHALL,6857,57228,0
2017,HARRIS,40,0,2
2017,ALACHUA,0.1,585.5,0
2017,FLOYD,0,0.2,0
2017,IBERVILLE PARISH,338,159,0
2017,WINSTON,0,0,0
2017,CLARK,0,0,0
2017,WILLIAMS,1330.74,955.25,0
2017,RICE,0,0,0
2017,FRANKLIN,0,0,0
2017,LIVINGSTON PARISH,24.91,0,0
2017,MORGAN,0,0,0
2017,VAN ZANDT,0,0.008,0.132
2017,KOOCHICHING,0,4000,5500
2017,LANCASTER,0,0,0
2017,LORAIN,514,56,0
2017,BLADEN,0,1,0
2017,LEE,0,217.5,0
2017,CAMP,0,0.0015419,0
2017,CATAWBA,5,45,0
2017,UINTAH,227.3,0.1,0
2017,SHELBY,0,0,0
2017,HUDSON,0,0,0
2017,HENRY,1,0.05,1.5
2017,MADISON,0,0,0
2017,LYCOMING,0,0,0
2017,MARION,107175,136461,0
2017,SMITH,5,4200,0
2017,GALVESTON,2400,22000,0
2017,JEFFERSON,R,Pounds,400
2017,LARAMIE,5.1,67.6,0
2017,SCOTT,0,0,0
2017,FULTON,29,260,0
2017,CLARK,0,0,0
2017,CHESTERFIELD,883,0,0
2017,ST MARY PARISH,10,0,0
2017,HANCOCK,0,0,0
2017,SHELBY,0,0,0
2017,CARIBOU,3.4,3.59,0
2017,LYCOMING,119,0,0
2017,MOBILE,0,12746.3,0
2017,TANGIPAHOA PARISH,16500,0,232
2017,SUMTER,920,277,0
2017,ORANGE,0,0,0
2017,ELKHART,0,12,0
2017,HUTCHINSON,20760,29140,0
2017,STARK,0,2,0.8
2017,HURON,250,5,0
2017,CRAWFORD,0,0,0
2017,WAYNE,0,0,0
2017,SAN BERNARDINO,0,1,0
2017,HARRIS,489,4156,610
2017,GRANVILLE,0,170488,0
2017,HARRIS,9061,1492,0
2017,HARRIS,261,663,0
2017,MARION,0,0,0
2017,ST CLAIR,0,2.16,0
2017,MOHAVE,0.7,0.2,0
2017,LOS ANGELES,1625,0,0
2017,ST LOUIS (CITY),R,Pounds,0
2017,DALLAS,182,1418,0
2017,SAN PATRICIO,0,7.7,10.8
2017,WAYNE,0,0,0
2017, BLDG 6005",R,Pounds,0
2017,CERRO GORDO,1.5,121.1,0
2017,STEUBEN,0,0.25,0
2017,GRIMES,2087,0,0
2017,GIBSON,152.04,6141,0
2017,PLATTE,0,0,0
